"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"NEPSE","2013-11-12","598","598","598","598","0.00","0"
"NEPSE","2013-11-13","600","600","600","600","0.00","0"
"NEPSE","2013-11-14","600","600","600","600","0.00","0"
"NEPSE","2013-11-21","634","634","634","634","0.00","0"
"NEPSE","2013-11-24","657","657","657","657","0.00","0"
"NEPSE","2013-11-25","648","648","648","648","0.00","0"
"NEPSE","2013-11-26","649","649","649","649","0.00","0"
"NEPSE","2013-11-27","647","647","647","647","0.00","0"
"NEPSE","2013-11-28","644","644","644","644","0.00","0"
"NEPSE","2013-12-01","652","652","652","652","0.00","0"
"NEPSE","2013-12-02","662","662","662","662","0.00","0"
"NEPSE","2013-12-03","678","678","678","678","0.00","0"
"NEPSE","2013-12-04","701","701","701","701","0.00","0"
"NEPSE","2013-12-05","707","707","707","707","0.00","0"
"NEPSE","2013-12-08","702","702","702","702","0.00","0"
"NEPSE","2013-12-09","704","704","704","704","0.00","0"
"NEPSE","2013-12-10","700","700","700","700","0.00","0"
"NEPSE","2013-12-11","711","711","711","711","0.00","0"
"NEPSE","2013-12-12","714","714","714","714","0.00","0"
"NEPSE","2013-12-15","733","733","733","733","0.00","0"
"NEPSE","2013-12-16","771","771","771","771","0.00","0"
"NEPSE","2013-12-18","807","807","807","807","0.00","0"
"NEPSE","2013-12-19","806","806","806","806","0.00","0"
"NEPSE","2013-12-22","795","795","795","795","0.00","0"
"NEPSE","2013-12-23","769","769","769","769","0.00","0"
"NEPSE","2013-12-24","777","777","777","777","0.00","0"
"NEPSE","2013-12-26","787","787","787","787","0.00","0"
"NEPSE","2013-12-29","780","780","780","780","0.00","0"
"NEPSE","2013-12-31","771","771","771","771","0.00","0"
"NEPSE","2014-01-01","754","754","754","754","0.00","0"
"NEPSE","2014-01-02","764","764","764","764","0.00","0"
"NEPSE","2014-01-05","758","758","758","758","0.00","0"
"NEPSE","2014-01-06","757","757","757","757","0.00","0"
"NEPSE","2014-01-07","762","762","762","762","0.00","0"
"NEPSE","2014-01-08","772","772","772","772","0.00","0"
"NEPSE","2014-01-09","773","773","773","773","0.00","0"
"NEPSE","2014-01-12","782","782","782","782","0.00","0"
"NEPSE","2014-01-13","782","782","782","782","0.00","0"
"NEPSE","2014-01-14","787","787","787","787","0.00","0"
"NEPSE","2014-01-16","795","795","795","795","0.00","0"
"NEPSE","2014-01-19","795","795","795","795","0.00","0"
"NEPSE","2014-01-20","790","790","790","790","0.00","0"
"NEPSE","2014-01-21","785","785","785","785","0.00","0"
"NEPSE","2014-01-22","784","784","784","784","0.00","0"
"NEPSE","2014-01-23","786","786","786","786","0.00","0"
"NEPSE","2014-01-26","784","784","784","784","0.00","0"
"NEPSE","2014-01-27","780","780","780","780","0.00","0"
"NEPSE","2014-01-28","782","782","782","782","0.00","0"
"NEPSE","2014-01-29","781","781","781","781","0.00","0"
"NEPSE","2014-02-02","776","776","776","776","0.00","0"
"NEPSE","2014-02-03","770","770","770","770","0.00","0"
"NEPSE","2014-02-04","775","775","775","775","0.00","0"
"NEPSE","2014-02-05","781","781","781","781","0.00","0"
"NEPSE","2014-02-06","786","786","786","786","0.00","0"
"NEPSE","2014-02-09","784","784","784","784","0.00","0"
"NEPSE","2014-02-10","803","803","803","803","0.00","0"
"NEPSE","2014-02-11","797","797","797","797","0.00","0"
"NEPSE","2014-02-12","798","798","798","798","0.00","0"
"NEPSE","2014-02-13","803","803","803","803","0.00","0"
"NEPSE","2014-02-16","801","801","801","801","0.00","0"
"NEPSE","2014-02-17","804","804","804","804","0.00","0"
"NEPSE","2014-02-18","815","815","815","815","0.00","0"
"NEPSE","2014-02-20","823","823","823","823","0.00","0"
"NEPSE","2014-02-23","832","832","832","832","0.00","0"
"NEPSE","2014-02-24","830","830","830","830","0.00","0"
"NEPSE","2014-02-25","829","829","829","829","0.00","0"
"NEPSE","2014-02-26","826","826","826","826","0.00","0"
"NEPSE","2014-03-03","811","811","811","811","0.00","0"
"NEPSE","2014-03-04","800","800","800","800","0.00","0"
"NEPSE","2014-03-05","810","810","810","810","0.00","0"
"NEPSE","2014-03-06","806","806","806","806","0.00","0"
"NEPSE","2014-03-09","797","797","797","797","0.00","0"
"NEPSE","2014-03-10","794","794","794","794","0.00","0"
"NEPSE","2014-03-11","788","788","788","788","0.00","0"
"NEPSE","2014-03-12","781","781","781","781","0.00","0"
"NEPSE","2014-03-13","783","783","783","783","0.00","0"
"NEPSE","2014-03-17","769","769","769","769","0.00","0"
"NEPSE","2014-03-18","755","755","755","755","0.00","0"
"NEPSE","2014-03-19","765","765","765","765","0.00","0"
"NEPSE","2014-03-20","775","775","775","775","0.00","0"
"NEPSE","2014-03-23","775","775","775","775","0.00","0"
"NEPSE","2014-03-24","783","783","783","783","0.00","0"
"NEPSE","2014-03-25","780","780","780","780","0.00","0"
"NEPSE","2014-03-26","781","781","781","781","0.00","0"
"NEPSE","2014-03-27","783","783","783","783","0.00","0"
"NEPSE","2014-03-31","792","792","792","792","0.00","0"
"NEPSE","2014-04-01","801","801","801","801","0.00","0"
"NEPSE","2014-04-02","803","803","803","803","0.00","0"
"NEPSE","2014-04-03","801","801","801","801","0.00","0"
"NEPSE","2014-04-06","797","797","797","797","0.00","0"
"NEPSE","2014-04-07","796","796","796","796","0.00","0"
"NEPSE","2014-04-09","802","802","802","802","0.00","0"
"NEPSE","2014-04-10","811","811","811","811","0.00","0"
"NEPSE","2014-04-13","818","818","818","818","0.00","0"
"NEPSE","2014-04-15","819","819","819","819","0.00","0"
"NEPSE","2014-04-16","811","811","811","811","0.00","0"
"NEPSE","2014-04-17","811","811","811","811","0.00","0"
"NEPSE","2014-04-20","808","808","808","808","0.00","0"
"NEPSE","2014-04-21","808","808","808","808","0.00","0"
"NEPSE","2014-04-22","815","815","815","815","0.00","0"
"NEPSE","2014-04-23","820","820","820","820","0.00","0"
"NEPSE","2014-04-27","818","818","818","818","0.00","0"
"NEPSE","2014-04-28","814","814","814","814","0.00","0"
"NEPSE","2014-04-29","816","816","816","816","0.00","0"
"NEPSE","2014-04-30","823","823","823","823","0.00","0"
"NEPSE","2014-05-04","831","831","831","831","0.00","0"
"NEPSE","2014-05-05","847","847","847","847","0.00","0"
"NEPSE","2014-05-06","862","862","862","862","0.00","0"
"NEPSE","2014-05-07","866","866","866","866","0.00","0"
"NEPSE","2014-05-08","857","857","857","857","0.00","0"
"NEPSE","2014-05-11","850","850","850","850","0.00","0"
"NEPSE","2014-05-12","853","853","853","853","0.00","0"
"NEPSE","2014-05-13","852","852","852","852","0.00","0"
"NEPSE","2014-05-15","853","853","853","853","0.00","0"
"NEPSE","2014-05-18","850","850","850","850","0.00","0"
"NEPSE","2014-05-19","844","844","844","844","0.00","0"
"NEPSE","2014-05-20","844","844","844","844","0.00","0"
"NEPSE","2014-05-21","848","848","848","848","0.00","0"
"NEPSE","2014-05-22","852","852","852","852","0.00","0"
"NEPSE","2014-05-25","861","861","861","861","0.00","0"
"NEPSE","2014-05-26","861","861","861","861","0.00","0"
"NEPSE","2014-05-27","857","857","857","857","0.00","0"
"NEPSE","2014-05-28","867","867","867","867","0.00","0"
"NEPSE","2014-06-01","869","869","869","869","0.00","0"
"NEPSE","2014-06-02","880","880","880","880","0.00","0"
"NEPSE","2014-06-03","885","885","885","885","0.00","0"
"NEPSE","2014-06-04","883","883","883","883","0.00","0"
"NEPSE","2014-06-05","879","879","879","879","0.00","0"
"NEPSE","2014-06-08","883","883","883","883","0.00","0"
"NEPSE","2014-06-09","885","885","885","885","0.00","0"
"NEPSE","2014-06-10","895","895","895","895","0.00","0"
"NEPSE","2014-06-11","900","900","900","900","0.00","0"
"NEPSE","2014-06-12","905","905","905","905","0.00","0"
"NEPSE","2014-06-15","928","928","928","928","0.00","0"
"NEPSE","2014-06-16","939","939","939","939","0.00","0"
"NEPSE","2014-06-17","935","935","935","935","0.00","0"
"NEPSE","2014-06-18","932","932","932","932","0.00","0"
"NEPSE","2014-06-19","927","927","927","927","0.00","0"
"NEPSE","2014-06-23","918","918","918","918","0.00","0"
"NEPSE","2014-06-24","924","924","924","924","0.00","0"
"NEPSE","2014-06-25","932","932","932","932","0.00","0"
"NEPSE","2014-06-26","936","936","936","936","0.00","0"
"NEPSE","2014-06-29","943","943","943","943","0.00","0"
"NEPSE","2014-06-30","946","946","946","946","0.00","0"
"NEPSE","2014-07-01","957","957","957","957","0.00","0"
"NEPSE","2014-07-02","972","972","972","972","0.00","0"
"NEPSE","2014-07-03","973","973","973","973","0.00","0"
"NEPSE","2014-07-06","986","986","986","986","0.00","0"
"NEPSE","2014-07-07","995","995","995","995","0.00","0"
"NEPSE","2014-07-08","1015","1015","1015","1015","0.00","0"
"NEPSE","2014-07-09","1017","1017","1017","1017","0.00","0"
"NEPSE","2014-07-10","1023","1023","1023","1023","0.00","0"
"NEPSE","2014-07-13","1037","1037","1037","1037","0.00","0"
"NEPSE","2014-07-14","1029","1029","1029","1029","0.00","0"
"NEPSE","2014-07-15","1026","1026","1026","1026","0.00","0"
"NEPSE","2014-07-16","1036","1036","1036","1036","0.00","0"
"NEPSE","2014-07-17","1046","1046","1046","1046","0.00","0"
"NEPSE","2014-07-20","1075","1075","1075","1075","0.00","0"
"NEPSE","2014-07-21","1084","1084","1084","1084","0.00","0"
"NEPSE","2014-07-22","1078","1078","1078","1078","0.00","0"
"NEPSE","2014-07-23","1082","1082","1082","1082","0.00","0"
"NEPSE","2014-07-24","1079","1079","1079","1079","0.00","0"
"NEPSE","2014-07-27","1074","1074","1074","1074","0.00","0"
"NEPSE","2014-07-28","1073","1073","1073","1073","0.00","0"
"NEPSE","2014-07-30","1062","1062","1062","1062","0.00","0"
"NEPSE","2014-07-31","1066","1066","1066","1066","0.00","0"
"NEPSE","2014-08-03","1056","1056","1056","1056","0.00","0"
"NEPSE","2014-08-04","1039","1039","1039","1039","0.00","0"
"NEPSE","2014-08-05","1045","1045","1045","1045","0.00","0"
"NEPSE","2014-08-06","1041","1041","1041","1041","0.00","0"
"NEPSE","2014-08-07","1041","1041","1041","1041","0.00","0"
"NEPSE","2014-08-12","1022","1022","1022","1022","0.00","0"
"NEPSE","2014-08-13","1026","1026","1026","1026","0.00","0"
"NEPSE","2014-08-14","1034","1034","1034","1034","0.00","0"
"NEPSE","2014-08-18","1013","1013","1013","1013","0.00","0"
"NEPSE","2014-08-19","1014","1014","1014","1014","0.00","0"
"NEPSE","2014-08-20","996","996","996","996","0.00","0"
"NEPSE","2014-08-21","998","998","998","998","0.00","0"
"NEPSE","2014-08-24","985","985","985","985","0.00","0"
"NEPSE","2014-08-25","948","948","948","948","0.00","0"
"NEPSE","2014-08-26","922","922","922","922","0.00","0"
"NEPSE","2014-08-27","960","960","960","960","0.00","0"
"NEPSE","2014-08-28","972","972","972","972","0.00","0"
"NEPSE","2014-08-31","953","953","953","953","0.00","0"
"NEPSE","2014-09-01","947","947","947","947","0.00","0"
"NEPSE","2014-09-03","934","934","934","934","0.00","0"
"NEPSE","2014-09-04","922","922","922","922","0.00","0"
"NEPSE","2014-09-07","876","876","876","876","0.00","0"
"NEPSE","2014-09-09","920","920","920","920","0.00","0"
"NEPSE","2014-09-10","911","911","911","911","0.00","0"
"NEPSE","2014-09-11","911","911","911","911","0.00","0"
"NEPSE","2014-09-14","902","902","902","902","0.00","0"
"NEPSE","2014-09-15","909","909","909","909","0.00","0"
"NEPSE","2014-09-16","920","920","920","920","0.00","0"
"NEPSE","2014-09-17","913","913","913","913","0.00","0"
"NEPSE","2014-09-18","900","900","900","900","0.00","0"
"NEPSE","2014-09-21","884","884","884","884","0.00","0"
"NEPSE","2014-09-22","882","882","882","882","0.00","0"
"NEPSE","2014-09-23","896","896","896","896","0.00","0"
"NEPSE","2014-09-24","912","912","912","912","0.00","0"
"NEPSE","2014-09-28","917","917","917","917","0.00","0"
"NEPSE","2014-09-29","937","937","937","937","0.00","0"
"NEPSE","2014-09-30","938","938","938","938","0.00","0"
"NEPSE","2014-10-08","925","925","925","925","0.00","0"
"NEPSE","2014-10-09","922","922","922","922","0.00","0"
"NEPSE","2014-10-12","915","915","915","915","0.00","0"
"NEPSE","2014-10-13","909","909","909","909","0.00","0"
"NEPSE","2014-10-14","912","912","912","912","0.00","0"
"NEPSE","2014-10-15","923","923","923","923","0.00","0"
"NEPSE","2014-10-16","924","924","924","924","0.00","0"
"NEPSE","2014-10-19","926","926","926","926","0.00","0"
"NEPSE","2014-10-20","926","926","926","926","0.00","0"
"NEPSE","2014-10-21","924","924","924","924","0.00","0"
"NEPSE","2014-10-22","929","929","929","929","0.00","0"
"NEPSE","2014-10-26","930","930","930","930","0.00","0"
"NEPSE","2014-10-27","935","935","935","935","0.00","0"
"NEPSE","2014-10-28","933","933","933","933","0.00","0"
"NEPSE","2014-10-30","930","930","930","930","0.00","0"
"NEPSE","2014-11-02","921","921","921","921","0.00","0"
"NEPSE","2014-11-03","904","904","904","904","0.00","0"
"NEPSE","2014-11-04","897","897","897","897","0.00","0"
"NEPSE","2014-11-05","905","905","905","905","0.00","0"
"NEPSE","2014-11-06","905","905","905","905","0.00","0"
"NEPSE","2014-11-09","895","895","895","895","0.00","0"
"NEPSE","2014-11-10","885","885","885","885","0.00","0"
"NEPSE","2014-11-11","893","893","893","893","0.00","0"
"NEPSE","2014-11-12","884","884","884","884","0.00","0"
"NEPSE","2014-11-13","881","881","881","881","0.00","0"
"NEPSE","2014-11-16","866","866","866","866","0.00","0"
"NEPSE","2014-11-17","848","848","848","848","0.00","0"
"NEPSE","2014-11-18","844","844","844","844","0.00","0"
"NEPSE","2014-11-19","854","854","854","854","0.00","0"
"NEPSE","2014-11-20","863","863","863","863","0.00","0"
"NEPSE","2014-11-23","869","869","869","869","0.00","0"
"NEPSE","2014-11-24","864","864","864","864","0.00","0"
"NEPSE","2014-11-25","863","863","863","863","0.00","0"
"NEPSE","2014-11-30","857","857","857","857","0.00","0"
"NEPSE","2014-12-01","851","851","851","851","0.00","0"
"NEPSE","2014-12-02","846","846","846","846","0.00","0"
"NEPSE","2014-12-03","850","850","850","850","0.00","0"
"NEPSE","2014-12-04","854","854","854","854","0.00","0"
"NEPSE","2014-12-07","851","851","851","851","0.00","0"
"NEPSE","2014-12-08","848","848","848","848","0.00","0"
"NEPSE","2014-12-09","849","849","849","849","0.00","0"
"NEPSE","2014-12-10","856","856","856","856","0.00","0"
"NEPSE","2014-12-11","871","871","871","871","0.00","0"
"NEPSE","2014-12-14","910","910","910","910","0.00","0"
"NEPSE","2014-12-15","917","917","917","917","0.00","0"
"NEPSE","2014-12-16","910","910","910","910","0.00","0"
"NEPSE","2014-12-17","900","900","900","900","0.00","0"
"NEPSE","2014-12-18","904","904","904","904","0.00","0"
"NEPSE","2014-12-21","897","897","897","897","0.00","0"
"NEPSE","2014-12-22","885","885","885","885","0.00","0"
"NEPSE","2014-12-23","877","877","877","877","0.00","0"
"NEPSE","2014-12-24","888","888","888","888","0.00","0"
"NEPSE","2014-12-28","904","904","904","904","0.00","0"
"NEPSE","2014-12-29","907","907","907","907","0.00","0"
"NEPSE","2014-12-31","902","902","902","902","0.00","0"
"NEPSE","2015-01-01","904","904","904","904","0.00","0"
"NEPSE","2015-01-04","918","918","918","918","0.00","0"
"NEPSE","2015-01-05","920","920","920","920","0.00","0"
"NEPSE","2015-01-06","917","917","917","917","0.00","0"
"NEPSE","2015-01-07","925","925","925","925","0.00","0"
"NEPSE","2015-01-08","931","931","931","931","0.00","0"
"NEPSE","2015-01-11","928","928","928","928","0.00","0"
"NEPSE","2015-01-12","928","928","928","928","0.00","0"
"NEPSE","2015-01-13","937","937","937","937","0.00","0"
"NEPSE","2015-01-14","940","940","940","940","0.00","0"
"NEPSE","2015-01-18","945","945","945","945","0.00","0"
"NEPSE","2015-01-19","975","975","975","975","0.00","0"
"NEPSE","2015-01-20","963","963","963","963","0.00","0"
"NEPSE","2015-01-22","959","959","959","959","0.00","0"
"NEPSE","2015-01-25","969","969","969","969","0.00","0"
"NEPSE","2015-01-26","969","969","969","969","0.00","0"
"NEPSE","2015-01-27","975","975","975","975","0.00","0"
"NEPSE","2015-01-28","988","988","988","988","0.00","0"
"NEPSE","2015-01-29","987","987","987","987","0.00","0"
"NEPSE","2015-02-01","991","991","991","991","0.00","0"
"NEPSE","2015-02-02","991","991","991","991","0.00","0"
"NEPSE","2015-02-03","988","988","988","988","0.00","0"
"NEPSE","2015-02-04","987","987","987","987","0.00","0"
"NEPSE","2015-02-05","984","984","984","984","0.00","0"
"NEPSE","2015-02-08","986","986","986","986","0.00","0"
"NEPSE","2015-02-09","981","981","981","981","0.00","0"
"NEPSE","2015-02-10","981","981","981","981","0.00","0"
"NEPSE","2015-02-11","981","981","981","981","0.00","0"
"NEPSE","2015-02-12","985","985","985","985","0.00","0"
"NEPSE","2015-02-15","990","990","990","990","0.00","0"
"NEPSE","2015-02-16","987","987","987","987","0.00","0"
"NEPSE","2015-02-18","983","983","983","983","0.00","0"
"NEPSE","2015-02-22","971","971","971","971","0.00","0"
"NEPSE","2015-02-23","974","974","974","974","0.00","0"
"NEPSE","2015-02-24","971","971","971","971","0.00","0"
"NEPSE","2015-02-25","971","971","971","971","0.00","0"
"NEPSE","2015-02-26","979","979","979","979","0.00","0"
"NEPSE","2015-03-01","976","976","976","976","0.00","0"
"NEPSE","2015-03-02","985","985","985","985","0.00","0"
"NEPSE","2015-03-03","981","981","981","981","0.00","0"
"NEPSE","2015-03-04","983","983","983","983","0.00","0"
"NEPSE","2015-03-09","989","989","989","989","0.00","0"
"NEPSE","2015-03-10","984","984","984","984","0.00","0"
"NEPSE","2015-03-11","984","984","984","984","0.00","0"
"NEPSE","2015-03-12","978","978","978","978","0.00","0"
"NEPSE","2015-03-15","971","971","971","971","0.00","0"
"NEPSE","2015-03-16","959","959","959","959","0.00","0"
"NEPSE","2015-03-17","963","963","963","963","0.00","0"
"NEPSE","2015-03-18","964","964","964","964","0.00","0"
"NEPSE","2015-03-19","968","968","968","968","0.00","0"
"NEPSE","2015-03-22","964","964","964","964","0.00","0"
"NEPSE","2015-03-23","957","957","957","957","0.00","0"
"NEPSE","2015-03-24","954","954","954","954","0.00","0"
"NEPSE","2015-03-25","951","951","951","951","0.00","0"
"NEPSE","2015-03-26","942","942","942","942","0.00","0"
"NEPSE","2015-03-29","942","942","942","942","0.00","0"
"NEPSE","2015-03-30","939","939","939","939","0.00","0"
"NEPSE","2015-03-31","946","946","946","946","0.00","0"
"NEPSE","2015-04-01","940","940","940","940","0.00","0"
"NEPSE","2015-04-02","940","940","940","940","0.00","0"
"NEPSE","2015-04-05","934","934","934","934","0.00","0"
"NEPSE","2015-04-06","938","938","938","938","0.00","0"
"NEPSE","2015-04-07","936","936","936","936","0.00","0"
"NEPSE","2015-04-08","942","942","942","942","0.00","0"
"NEPSE","2015-04-09","947","947","947","947","0.00","0"
"NEPSE","2015-04-12","952","952","952","952","0.00","0"
"NEPSE","2015-04-13","948","948","948","948","0.00","0"
"NEPSE","2015-04-15","944","944","944","944","0.00","0"
"NEPSE","2015-04-16","950","950","950","950","0.00","0"
"NEPSE","2015-04-19","946","946","946","946","0.00","0"
"NEPSE","2015-04-20","945","945","945","945","0.00","0"
"NEPSE","2015-04-21","945","945","945","945","0.00","0"
"NEPSE","2015-04-22","942","942","942","942","0.00","0"
"NEPSE","2015-04-23","938","938","938","938","0.00","0"
"NEPSE","2015-05-24","910","910","910","910","0.00","0"
"NEPSE","2015-05-25","881","881","881","881","0.00","0"
"NEPSE","2015-05-26","860","860","860","860","0.00","0"
"NEPSE","2015-05-27","838","838","838","838","0.00","0"
"NEPSE","2015-05-28","842","842","842","842","0.00","0"
"NEPSE","2015-05-31","872","872","872","872","0.00","0"
"NEPSE","2015-06-01","890","890","890","890","0.00","0"
"NEPSE","2015-06-02","902","902","902","902","0.00","0"
"NEPSE","2015-06-03","925","925","925","925","0.00","0"
"NEPSE","2015-06-04","927","927","927","927","0.00","0"
"NEPSE","2015-06-07","931","931","931","931","0.00","0"
"NEPSE","2015-06-08","945","945","945","945","0.00","0"
"NEPSE","2015-06-09","967","967","967","967","0.00","0"
"NEPSE","2015-06-10","956","956","956","956","0.00","0"
"NEPSE","2015-06-11","938","938","938","938","0.00","0"
"NEPSE","2015-06-14","928","928","928","928","0.00","0"
"NEPSE","2015-06-15","934","934","934","934","0.00","0"
"NEPSE","2015-06-16","931","931","931","931","0.00","0"
"NEPSE","2015-06-17","928","928","928","928","0.00","0"
"NEPSE","2015-06-18","925","925","925","925","0.00","0"
"NEPSE","2015-06-21","918","918","918","918","0.00","0"
"NEPSE","2015-06-22","922","922","922","922","0.00","0"
"NEPSE","2015-06-23","926","926","926","926","0.00","0"
"NEPSE","2015-06-24","928","928","928","928","0.00","0"
"NEPSE","2015-06-25","930","930","930","930","0.00","0"
"NEPSE","2015-06-28","938","938","938","938","0.00","0"
"NEPSE","2015-06-29","946","946","946","946","0.00","0"
"NEPSE","2015-06-30","949","949","949","949","0.00","0"
"NEPSE","2015-07-01","946","946","946","946","0.00","0"
"NEPSE","2015-07-02","939","939","939","939","0.00","0"
"NEPSE","2015-07-05","938","938","938","938","0.00","0"
"NEPSE","2015-07-06","937","937","937","937","0.00","0"
"NEPSE","2015-07-07","941","941","941","941","0.00","0"
"NEPSE","2015-07-08","943","943","943","943","0.00","0"
"NEPSE","2015-07-09","943","943","943","943","0.00","0"
"NEPSE","2015-07-12","945","945","945","945","0.00","0"
"NEPSE","2015-07-13","944","944","944","944","0.00","0"
"NEPSE","2015-07-14","946","946","946","946","0.00","0"
"NEPSE","2015-07-15","951","951","951","951","0.00","0"
"NEPSE","2015-07-16","961","961","961","961","0.00","0"
"NEPSE","2015-07-22","963","963","963","963","0.00","0"
"NEPSE","2015-07-23","1003","1003","1003","1003","0.00","0"
"NEPSE","2015-07-26","1054","1054","1054","1054","0.00","0"
"NEPSE","2015-07-27","1046","1046","1046","1046","0.00","0"
"NEPSE","2015-07-28","1028","1028","1028","1028","0.00","0"
"NEPSE","2015-07-29","1021","1021","1021","1021","0.00","0"
"NEPSE","2015-07-30","1028","1028","1028","1028","0.00","0"
"NEPSE","2015-08-02","1034","1034","1034","1034","0.00","0"
"NEPSE","2015-08-03","1030","1030","1030","1030","0.00","0"
"NEPSE","2015-08-04","1030","1030","1030","1030","0.00","0"
"NEPSE","2015-08-05","1034","1034","1034","1034","0.00","0"
"NEPSE","2015-08-06","1040","1040","1040","1040","0.00","0"
"NEPSE","2015-08-09","1063","1063","1063","1063","0.00","0"
"NEPSE","2015-08-10","1081","1081","1081","1081","0.00","0"
"NEPSE","2015-08-11","1078","1078","1078","1078","0.00","0"
"NEPSE","2015-08-12","1077","1077","1077","1077","0.00","0"
"NEPSE","2015-08-13","1088","1088","1088","1088","0.00","0"
"NEPSE","2015-08-16","1112","1112","1112","1112","0.00","0"
"NEPSE","2015-08-17","1158","1158","1158","1158","0.00","0"
"NEPSE","2015-08-18","1160","1160","1160","1160","0.00","0"
"NEPSE","2015-08-19","1192","1192","1192","1192","0.00","0"
"NEPSE","2015-08-20","1201","1201","1201","1201","0.00","0"
"NEPSE","2015-08-23","1185","1185","1185","1185","0.00","0"
"NEPSE","2015-08-24","1182","1182","1182","1182","0.00","0"
"NEPSE","2015-08-25","1181","1181","1181","1181","0.00","0"
"NEPSE","2015-08-26","1176","1176","1176","1176","0.00","0"
"NEPSE","2015-08-27","1184","1184","1184","1184","0.00","0"
"NEPSE","2015-08-31","1200","1200","1200","1200","0.00","0"
"NEPSE","2015-09-01","1191","1191","1191","1191","0.00","0"
"NEPSE","2015-09-02","1176","1176","1176","1176","0.00","0"
"NEPSE","2015-09-03","1169","1169","1169","1169","0.00","0"
"NEPSE","2015-09-06","1167","1167","1167","1167","0.00","0"
"NEPSE","2015-09-07","1171","1171","1171","1171","0.00","0"
"NEPSE","2015-09-08","1175","1175","1175","1175","0.00","0"
"NEPSE","2015-09-09","1173","1173","1173","1173","0.00","0"
"NEPSE","2015-09-10","1169","1169","1169","1169","0.00","0"
"NEPSE","2015-09-13","1184","1184","1184","1184","0.00","0"
"NEPSE","2015-09-14","1194","1194","1194","1194","0.00","0"
"NEPSE","2015-09-15","1205.84","1205.84","1205.84","1205.84","0.00","0"
"NEPSE","2015-09-16","1202.81","1202.81","1202.81","1202.81","0.00","0"
"NEPSE","2015-09-17","1196.02","1196.02","1196.02","1196.02","0.00","0"
"NEPSE","2015-09-22","1156.08","1156.08","1156.08","1156.08","0.00","0"
"NEPSE","2015-09-23","1183.36","1183.36","1183.36","1183.36","0.00","0"
"NEPSE","2015-09-24","1176.86","1176.86","1176.86","1176.86","0.00","0"
"NEPSE","2015-09-28","1160.09","1160.09","1160.09","1160.09","0.00","0"
"NEPSE","2015-09-29","1169.3","1169.3","1169.3","1169.3","0.00","0"
"NEPSE","2015-09-30","1181.28","1181.28","1181.28","1181.28","0.00","0"
"NEPSE","2015-10-01","1178.74","1178.74","1178.74","1178.74","0.00","0"
"NEPSE","2015-10-04","1183.48","1183.48","1183.48","1183.48","0.00","0"
"NEPSE","2015-10-05","1171.27","1171.27","1171.27","1171.27","0.00","0"
"NEPSE","2015-10-06","1158.79","1158.79","1158.79","1158.79","0.00","0"
"NEPSE","2015-10-07","1149.45","1149.45","1149.45","1149.45","0.00","0"
"NEPSE","2015-10-08","1162.06","1162.06","1162.06","1162.06","0.00","0"
"NEPSE","2015-10-11","1143.88","1143.88","1143.88","1143.88","0.00","0"
"NEPSE","2015-10-14","1135.09","1135.09","1135.09","1135.09","0.00","0"
"NEPSE","2015-10-15","1134.47","1134.47","1134.47","1134.47","0.00","0"
"NEPSE","2015-10-18","1119.83","1119.83","1119.83","1119.83","0.00","0"
"NEPSE","2015-10-19","1127.42","1127.42","1127.42","1127.42","0.00","0"
"NEPSE","2015-10-25","1121.05","1121.05","1121.05","1121.05","0.00","0"
"NEPSE","2015-10-27","1091.73","1091.73","1091.73","1091.73","0.00","0"
"NEPSE","2015-10-28","1084.37","1084.37","1084.37","1084.37","0.00","0"
"NEPSE","2015-10-29","1092.04","1092.04","1092.04","1092.04","0.00","0"
"NEPSE","2015-11-01","1088.3","1088.3","1088.3","1088.3","0.00","0"
"NEPSE","2015-11-02","1091.83","1091.83","1091.83","1091.83","0.00","0"
"NEPSE","2015-11-03","1085.87","1085.87","1085.87","1085.87","0.00","0"
"NEPSE","2015-11-04","1092.3","1092.3","1092.3","1092.3","0.00","0"
"NEPSE","2015-11-05","1090.68","1090.68","1090.68","1090.68","0.00","0"
"NEPSE","2015-11-08","1086.57","1086.57","1086.57","1086.57","0.00","0"
"NEPSE","2015-11-09","1107.43","1107.43","1107.43","1107.43","0.00","0"
"NEPSE","2015-11-10","1109.29","1109.29","1109.29","1109.29","0.00","0"
"NEPSE","2015-11-15","1100.09","1100.09","1100.09","1100.09","0.00","0"
"NEPSE","2015-11-16","1094.18","1094.18","1094.18","1094.18","0.00","0"
"NEPSE","2015-11-18","1099.25","1099.25","1099.25","1099.25","0.00","0"
"NEPSE","2015-11-19","1094.57","1094.57","1094.57","1094.57","0.00","0"
"NEPSE","2015-11-22","1071.38","1071.38","1071.38","1071.38","0.00","0"
"NEPSE","2015-11-23","1075.8","1075.8","1075.8","1075.8","0.00","0"
"NEPSE","2015-11-24","1066.69","1066.69","1066.69","1066.69","0.00","0"
"NEPSE","2015-11-25","1056.42","1056.42","1056.42","1056.42","0.00","0"
"NEPSE","2015-11-26","1044.01","1044.01","1044.01","1044.01","0.00","0"
"NEPSE","2015-11-29","1022.77","1022.77","1022.77","1022.77","0.00","0"
"NEPSE","2015-11-30","1034.12","1034.12","1034.12","1034.12","0.00","0"
"NEPSE","2015-12-01","1066.38","1066.38","1066.38","1066.38","0.00","0"
